,Unnamed: 0,index,text,class
5011,5011,1933,&#8220;@tricethatruth_: Trap keep me fly that's why I love him &#10084; http://t.co/AleXGC24t4&#8221; ayyyyy you got that hoe at Forever 21 huh? &#128526;,1
5012,5012,10247,I don't want me no good girl I fell inlove with these freak hoes,1
5013,5013,22659,"When I call bitch, you come.",1
5014,5014,19716,"RT @mpoindc: Wow, Henry Waxman gets caught in a CLASSIC Charlie LeDuff segment after Charlie comes to DC for today's GM hearing: http://t.c&#8230;",2
5015,5015,23054,Y'all weird on here. Fake hoes for attention,1
5016,5016,8698,Denzel did his mf thang in his new movie boy I swear OML he played the shit outta that bitch had me in the movies ready to be a killer &#128526;&#128514;&#128514;&#128175;&#128588;,1
5017,5017,16351,RT @MadFlyentist: Look at all those fake ass fuck boy ass desperate for a ring ass trash ass fake ass fans out there,1
5018,5018,5346,@_RichHomieKevin go to sleep niggah lol,1
5019,5019,16676,RT @NoChillScottyD: Y'all fat bitches with small titties look like Teddy Grahams.,1
5020,5020,1175,&#8220;@Cheddar85: Got the carburetor foyer my #chevy c10 being rebuilt by my #redneck friend ... everybodys got one!!&#8221; I need 1 they can build,1
5021,5021,3367,@Hendrixoxo lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,2
5022,5022,11502,"If I hold the door open for you, bitch you BETTA say thank you or imma slam the door in ya back.",1
5023,5023,19479,RT @kxngtae: niggas will cheat on a girl then stalk her and call her a hoe for moving on. talking bout she gave up too quick,1
5024,5024,7230,@uhCokee he's just a cunt and nobody likes him. He should choke on shit,1
5025,5025,12207,Karmas a bitch and so are you. You'll be getting along just fine real soon.,0
5026,5026,18695,RT @brownandspicey: &#8220;@KB_Three: Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/0qc5Mz3pDL&#8221; &#128553;&#128514;&#128557;&#128514;&#128557;&#128514;&#128557;,1
5027,5027,22021,This bitches voice &#128567;&#128567;&#128567;,1
5028,5028,19605,"RT @mabelsay: Hoes be calling hoes, hoes, when they know they just as much of a hoe as the other hoe they calling a hoe.",1
5029,5029,7713,"Anacortes bucks got racks like a black bitch, dwammm",1
5030,5030,19710,RT @monogrammedprep: God is a Yankees fan. #FarewellCaptain,2
5031,5031,9635,"Hahahhahaa RT @PrinceBama: Your boyfriend trash ma, stop tryna convince yourself otherwise in these tweets",1
5032,5032,9323,"Fuckin' moron, snortin' oxycontin, wearin' cotton, oxymoron, like buff faggots playin' sissy dikes",1
5033,5033,305,"""@alejandra_p13: These bitches love Sosa""",1
5034,5034,9585,Gucci mane on a bitch,1
5035,5035,14020,RT @3High_Tae: Bruh this bitch booty so flat that its muscular &#128128;&#128128;&#128128; http://t.co/8vG3MAtceU,1
5036,5036,16759,RT @OTBVA: mook gon wi 3-0 but this battle is bad,2
5037,5037,9720,"He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em....",1
5038,5038,7489,About to go watch dis bitch birth the devil #kinky @APTheCreated,1
5039,5039,11305,I'm just not going to be a bitch to you because we don't speak for reasons. It was a decision and it's done and over with why start shit?,1
5040,5040,8424,Charlie Daniels couldve done a better job! #MNF,2
5041,5041,15125,RT @Erudite1914: Juice should have been dead his bitch ass! #SonsOfAnarchy,1
5042,5042,7259,@vinyldanyl @BleedingLSD hes a lyin ass bitch lmao http://t.co/1YiMFtRTZw,1
5043,5043,14358,RT @BeyonceHasSTD: This hoe know that not her car lmaooo http://t.co/XppHPXD46P,1
5044,5044,24420,shout out to pullz cuz I kno if I was trash he would have kept it a buck... I swear he had every I made jus cuz n actually bump dem too,2
5045,5045,20587,SHIT! RT @KingHov1313: I want a bitch so bad that I'd eat her in front of her kids!&#128553;,1
5046,5046,8102,Blac Chyna's ass should've threw him off first of all. It's wop sided and those cheek piercing trashy as hell.,1
5047,5047,2002,"&amp; thots are wearing Uggs RT @BigBootyJudy814: #ItsFallBecause negros are pulling out their Timbs""",2
5048,5048,16537,RT @Mr_JSmart24: So damn sick of that damn lie smfh&#8230;Skinny girls look like iphones when they jeans come off bitch stop lying!!,1
5049,5049,21449,That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?,1
5050,5050,813,#Yankees I went to Golds with Cruz in 2010 when he was a Sound. No upper /lower body strength.. Hmm now 40 HR hitter. Won't say the S word.,2
5051,5051,28,""" i need a trippy bitch who fuck on Hennessy """,1
5052,5052,7673,Almost got in a fight with a southwest faggot at the carnival lol,1
5053,5053,10912,I swear I heard that bitch creak,1
5054,5054,6138,@iamJAYUNO shuddup hoe,1
5055,5055,16036,RT @KingHorseDick: If he tell u that u got some good pussy but he never try to hit again.. what that mean?,1
5056,5056,11756,Im still going trick or treating. Thats free munchies bitch,1
5057,5057,14056,RT @A2daO: When dykes surround you https://t.co/yWegZs78Om,1
5058,5058,17334,RT @SkylarLogsdon: @viva_based bruh you fucked the shit out of my taste buds with that bitch.,1
5059,5059,21167,"Stomach is hurting, I'm starving for some early morning pussy. &#128527;&#128527;",1
5060,5060,16593,RT @NRoth44: Wow the stupid nigger in LeBron really came out there,0
5061,5061,24318,on my way to fuck your bitch http://t.co/xiDFePYYiE,1
5062,5062,21351,That ass so retarted it belongs on a short yellow bus.&#127825;&#128652;,1
5063,5063,10558,I hope the trash I talk abt @CNN's poor product doesn't hurt my chances of getting hired as a legal correspondent. I was jk CNN.,2
5064,5064,10213,I don't have an iPhone so I have to manually ignore these hoes http://t.co/YXMHy17O1U,1
5065,5065,20459,Raaaayciss bitch &#8220;@Sky_Max: Michelle Obama: African-Americans Should Vote for Democrats http://t.co/SL6TW6P39f via @Newsmax_Media&#8221;,1
5066,5066,17169,RT @SOMEXlCAN: Who needs Twinkies? When you got Gansitos?,2
5067,5067,7696,Am I wrong fa laughin at dem niccas on 1st 48 who be cryin n the interrogation room,1
5068,5068,19808,RT @ortiz_jaylene: Then I'm a loud outgoing bitch lol,1
5069,5069,23614,bitch I need that body high do not fuck wit my head pleeeease,1
5070,5070,12278,LMAOO beans RT @ShamarGotHoes: this bitch is so stupid smh http://t.co/otonir2yEX,1
5071,5071,7490,About to smack some peckerwoods in a Judge pit,1
5072,5072,24356,pretty girls wit bird brains....what a waste smh,2
5073,5073,15977,RT @Kelllllllllvin: This bitch ugly in person,1
5074,5074,11361,I'm pretty sure I've never sat in the friend zone waiting for pussy. You gotta put your dick on the table and see what happens,1
5075,5075,22202,Titties nd pussy http://t.co/Hy9CTY37sw,1
5076,5076,16553,"RT @MtuPombe: Hahahaha RT @bniceloco: When her pussy better than you expected it to be http://t.co/8rFdwxCZ3g""",1
5077,5077,13365,Niggaz retweet bitch ass niggaz but won't retweet a real nigga,1
5078,5078,20686,"Seriously, retarded is a really funny word.",1
5079,5079,5772,@creoleblood @HighClassCapri @verkannt__ like what u bitches wantttt (dmx voice)&#128553;&#128553;&#128553;,1
5080,5080,3484,@ImEthan_Gregory eyy that pushin one for me bro cause you know that bitch better blow hah,1
5081,5081,23587,are you serious right now? Hypocritical and double standards? Fuck outta my face with that trash,1
5082,5082,16283,RT @LoveAmari_x: I would never be with someone that's afraid to tell niggas and bitches we're together. I look like a secret? Fuck outta h&#8230;,1
5083,5083,17983,RT @VerusFacts: How Shy People Flirt. Learn tips from the best! http://t.co/81PvuHnHaT,2
5084,5084,7467,A real nigga ain't complete without a real bitch,1
5085,5085,3538,@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,0
5086,5086,9873,Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,0
5087,5087,10501,I hate when females try to sound like bird heads,2
5088,5088,9548,Got uh bitch dat set it off like Jada Pickett &#128130;&#128176;&#128176;&#128293;&#128299;&#128299;,1
5089,5089,22109,This nigga next to me trippin balls and all he wants to do is draw naked bitches and complain about how I'm making the room shake,1
5090,5090,10306,I follow sum bush ass bitches on here &#128565;,1
5091,5091,4828,@TNKidsFoodPorn @Oreo ..............&#128530;,2
5092,5092,17476,RT @SumGurl07: So cute! :) RT @iTweetFacts: Shy bunny... http://t.co/z4u6NpORdz,2
5093,5093,19878,RT @queenthottie_x3: So proud of mahanain &#9825; she still a hoe tho,1
5094,5094,968,&#128514; RT @LaShana_Sinead: Mimi too old to be covering her titties during sex&#128514;&#128514;&#128514; bitch you childish,1
5095,5095,12422,Like bitch that aint even attractive Smh,1
5096,5096,12942,My Instagram song ain't bout me postin pictures it's about how hoes not allowed to post pictures of me and I ain't posting none of them &#128076;,1
5097,5097,23539,ahaha pussy is king,1
5098,5098,15687,RT @ItzShowtim3: Don't forget how Nikko was digging in her booty RT @oneshadowlove: Sex tape gave her a head bigger than that pussy and for&#8230;,1
5099,5099,20151,RT @thecoreyholcomb: No man has ever aborted a baby even if he have her $ on it. Abortion bitches will soon meet god &amp; they baby to face th&#8230;,1
5100,5100,5067,@Tylar____ you ah lien ass hoe,1
5101,5101,8027,Biggest booth I ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard,1
5102,5102,9237,Fuck all you hoes who keep giving my number to these colleges lmao,1
5103,5103,12225,Kick dem fucc niccas out da spot,0
5104,5104,14522,RT @BuckeyeWearing: I want some popcorn hoes bol,1
5105,5105,2560,"@BarnabyEdwards @Bsilverstrim77 ""Dear Daily Mail, you misogynist pile of twats!"" https://t.co/rUYeOnusSt",1
5106,5106,1792,&#8220;@iank12: Half tempted to go outside and run my phone over with my car because it's such a piece of shit. #FuckiPhones&#8221; do it pussy,1
5107,5107,21249,Sweetheart to a lady but I'm hard on a hoe! &#128526;,1
5108,5108,7971,Because a nigguh but don't mean you're pussy is bomb,1
5109,5109,7772,Annnnd you're a dyke. &#9995;,1
5110,5110,12187,Kangaroo jac ! &#8220;@WayneL_Jr: A Bitch wit dry weave RT @taelar_bby: Fuck I look like hoe http://t.co/HKmTwgp9ah&#8221;,1
5111,5111,15158,"RT @Faceyspace: My personality test results basically say ""bitch you is crazy"".",1
5112,5112,4778,@SteveWorks4You Stockboy...everyone mocks you.,2
5113,5113,23571,"and another one &#8220;@07Cannon: Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/XI5Aod1FAo&#8221;",2
5114,5114,1757,&#8220;@erickruiz45: I just want the baddest bitch in the world right here on my lap&#8221; @7aidualc9 &#128514;&#128514;&#128514;&#128514;,1
5115,5115,21587,The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol,1
5116,5116,12585,Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice,0
5117,5117,4671,"@SelfCuttingGirl @AnthonyCumia I thought he would think it was cute...you know, like when you shut your clam up for 5 minutes! #dunce",2
5118,5118,5048,"@TrueEnoughEhh lol 100, it had to be one of my old bitches &#128530;",1
5119,5119,16196,"RT @LickMeGently: Big booty = sour face ,no hair ,or she a hoe.",1
5120,5120,9200,Friend or foe nicca .. State ya biz,2
5121,5121,9957,Hunkie is resorting to dick kicks,1
5122,5122,19177,RT @iKatrice: Can I bring another bitch let's have a 3some,1
5123,5123,19046,RT @gioisblack: Goodbye you faggot http://t.co/oJKZjkgVXL,1
5124,5124,3622,"@JawShoeeAhhh @keepitplur bitch you beat after losing twice lol and we won 11, you just a hater",1
5125,5125,7528,Ain't nobody up .. TL slick dead .. Other than the females bashing niccas early dis morning lol,1
5126,5126,17177,"RT @SUPERi0R_422: My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot"".",1
5127,5127,24601,"too many bitches, not enough adults.",1
5128,5128,20677,Send me an emojii and I'll tweet why your a pussy http://t.co/ZiZfh2ffrD,1
5129,5129,22296,Tweekin hoe &#128526;&#128175;,1
5130,5130,13967,R&amp;B is so trash now compared to early 2000's.,2
5131,5131,20391,RT @xx_lowkeychayy: I let these bitches talk. that's just free promotion &#128079;.,1
5132,5132,21937,This bitch Rihanna is on some dust or something,1
5133,5133,7204,@trix2343 I have something that you don't bitch. Always remember that.,1
5134,5134,17866,RT @TryHardAlby: @TryHardSilva @davidam_23 get downstairs you fucking pussy,1
5135,5135,18316,"RT @_MILLz5: ""@Spotlightasiaa: &#128514;&#128514;&#128514;&#128514;&#128514; why fab snapped like that http://t.co/gLKgTqIG15"" &#128514;&#128514;&#128514; ""konnnichiwa bitch""",1
5136,5136,17086,"RT @ReginaldSpears: If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbert for having his name in his mouth.",1
5137,5137,23956,http://t.co/bPU86qzYFt Cassie Laine &#8211; Brunette slips off her lingerie and massages her wet pussy with&#160;oil http://t.co/rMqKLh1AeZ,1
5138,5138,23223,You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,0
5139,5139,12670,Love a bitch fight,1
5140,5140,19392,RT @jusabadgirl_: Nothing I hate more than a SNEAKY bitch,1
5141,5141,3259,"@GingerDemoness 
My shit's like an eggplant baby. Black and big enough so dat all da women gets dem a piece",1
5142,5142,15573,RT @IWILLSTILLRISE: If you not gator you gator bait #gatornation,2
5143,5143,23140,Yeah they do. RT @Yankees: Six complete here at The Stadium. #Yankees lead the Red Sox 3-1. #LetsGoYankees,2
5144,5144,22944,With birds ill share this lonely view,2
5145,5145,3948,"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY!
I use my sheets on my bed, NOT MY HEAD!",1
5146,5146,4305,@NurbsTheOcho8 @tori_mills02 not dykes or anything&#128111;&#128539;&#128109;,1
5147,5147,11521,If a bitch don't taste her own &#128573; you shouldn't even dare eat it &#128567;,1
5148,5148,16976,"RT @QuotingHistory: ""Gave that bitch some chocolate, bitches love chocolate."" - Forrest Gump",1
5149,5149,18382,"RT @__Lonz: Once a hoe , always a hoe &#128076;",1
5150,5150,22684,"When all else fails, blast bare nips",2
5151,5151,18086,RT @Woody_AFC: @_WhitePonyJr_ @ivanrabago_ no doubt about it. I mean its cute tossing around trash cans and having 98lb Mexican boys wantin&#8230;,2
5152,5152,3430,@Huntermoore my pussy is aching for ur follow bae,1
5153,5153,5777,@crocodile_Craig bitch y u ain't come to school,1
5154,5154,2750,@CallNeeshCakey &#128514;&#128514; bitches aint shit,1
5155,5155,12876,Mom you've been a real bitch lately,1
5156,5156,12714,Making brownies,2
5157,5157,12012,"Its so many bitches n their friends don't like me ,,, all because of one nigga. A nigga that ""I"" will &amp;&amp; still have ,.. &#128553;&#128525;&#128536;&#128155;&#128153;&#128143;",1
5158,5158,18187,"RT @YoungCoke__: ""@1stBlocJeremiah: @1stBlock_Rody yu ah hoe""lmfao,",1
5159,5159,2035,' Got niggahs salty at meeeee cause yo dream bitch is ma main slide &#1041204;&#1041223;&#1041196;,1
5160,5160,7883,BITCH!!! RT @jla_b: Stop thinking ur entitled to politically correct responses...bitch,1
5161,5161,14170,"RT @Amber_Raynexxx: Taking my dad to dinner...Watching the NHL awards at the sports bar while both my dad and I bitch about this ""LA kings""&#8230;",1
5162,5162,12733,"Man if a bad washington heights chick on Dyckman likes me grabs her pussy and yells out ""what's good son"" I'm still fuckin",1
5163,5163,18062,RT @WhitesOnly_1: #niggers! http://t.co/Hb3uJaLky2,0
5164,5164,14857,"RT @DFkinLopes: Bruh every time a famous celebrity tweet something, the 1st person to comment is some hoe talkin bout ""slap ya dick on me d&#8230;",1
5165,5165,15751,RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky,1
5166,5166,2023,' Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM,1
5167,5167,22078,This is really for @BrianStann RT @JimDaves: @WesDurham Exploding giant yellow ducks. You&#8217;ll appreciate this: http://t.co/SpOhTpl8uV,2
5168,5168,19374,"RT @joiiiie_: your still on the side hoe , stfu",1
5169,5169,1278,&#8220;@GiantRaiderKing: @nomaambundy92 fag&#8221; but Tony :(,1
5170,5170,5797,@damnit_mannn @RoJustDGAF not over no twitter shit. Plus youre a female. You letting a dumb sloppy body ignorant bitch speak for 13k people,1
5171,5171,172,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !",1
5172,5172,10776,I need a bitch to drop it down for me lol,1
5173,5173,18424,RT @_allaboutAshley: When will you guys leave that childish pussy alone? Get that sophisticated pussy.,1
5174,5174,10944,I tell bitches I got that I.T.S ( IKE TURNER SYNDROME ),1
5175,5175,10704,I love bad bitches that's my fuckin problem.,1
5176,5176,1647,&#8220;@_Leyahhhh_: No one likes i n d i r e c t ass bitches.&#8221; &#128079;,1
5177,5177,24168,lmaooooo relax RT @__J_R: 59-0 on Ya mark bitch ass. Roll Tide! Fuck the state of Texas,1
5178,5178,12088,Johnny is a punk bitch doe,1
5179,5179,10456,"I hate hoes who be looking all nice nshit with their hair and nails done, but they kids look like they BARELY survived a tornado",1
5180,5180,14970,RT @DeepInHerGut: Anything said bout my moms b would of led to a bitch getting stone cold stunner,1
5181,5181,1944,&#8220;@victoriag3618: So that history test made me its bitch &#128514;&#128542;&#8221; haha,1
5182,5182,6292,@jqualley_ @_BeautifulKeezy bitch YESSSSS I make girls mad &#128514;&#128514;,1
5183,5183,13004,My car so wet My bitch so wet when I drive i car pool,1
5184,5184,14382,RT @BigStaxxBoss: I got 99 problems but a bitch ain't one.. That goes for you bitch niggas too! #RNS,1
5185,5185,8590,DO IT DO IT! You'll still e a fag but do it(: &#8212; I'll pass Heidi. ;) http://t.co/UTttLmOLXO,1
5186,5186,1581,&#8220;@Truth_305 10 under in Miami is a keeper&#8221;not hard to find them hoes just like to brain wrestle,1
5187,5187,1987,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/K2iBFLgs4Z,2
5188,5188,6412,@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch,1
5189,5189,17094,RT @RichBitxh_: Highwaisted jeans are not made for everyone bitches be looking horrible,1
5190,5190,7870,Aye we all needa keep are heads up high who cares if we lost we all went and tried our best &amp;south is a bunch of trash talking pussys ! -.-,1
5191,5191,13703,Oooow that bitch lace front is lace fucked,1
5192,5192,6188,@itsjaylaaa not a bitch that's for sure,1
5193,5193,14657,"RT @Cheddar85: Dudes taking ""selfies"" aint cute. .... ya pussies",1
5194,5194,10009,I already know you trash if being tatted is on the list of things you want in a nigga..,0
5195,5195,8892,Dumb bitch leave me alone,1
5196,5196,4518,@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.,0
5197,5197,5178,@WyattNuckels insecure much put all you insults in one tweet. Fucking dumbass dude I'd wreck you you faggot,0
5198,5198,24393,retard.,1
5199,5199,13857,Play some ' fuck bitches get money ' music,1
5200,5200,13669,Only faggots use white ds's,0
5201,5201,19456,RT @koleworld4: every time i come out im never with newwww bitches,1
5202,5202,1391,&#8220;@LoveLifeEst13: lmao @West305 &amp; Aero sound young af talking bout hoes n weed n shit&#8221; @Finesse_iAm brah you gotta listen to this shit,1
5203,5203,6613,@maccabeez thanks...bitch.,1
5204,5204,7263,@vivaalakatyy @brotherbill7 @JHuff_5 good bitch choke,1
5205,5205,7091,@stevennn17 lmao not even bro if a girl a thottie keep it simple call her a hoe,1
5206,5206,21129,Spics are half breed trash. No filthy native should be allowed to speak to any European.,0
5207,5207,17083,RT @RegaloDeJah_: &#8220;@Ausettt: Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;,1
5208,5208,24502,that would be the stunt in which @JamesOKeefeIII crossed some water dressed as a dead man while his teabagger sheriff friend watched him.,2
5209,5209,7562,All I ever want is for someone to love me as deeply and devotedly as Charlie Kelly loves the waitress.,2
5210,5210,12199,Karma is a bitch? Well just make sure that bitch is beautiful..,1
5211,5211,15671,"RT @ItsGirllCode: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam bra",2
5212,5212,13014,My dad is such a bitch,1
5213,5213,22743,"When u hitting it from the back u gotta call her ""bitch"" they love that but don't u dare call em ""slut""",1
5214,5214,15773,RT @Jaydillz: My babies pussy is too tight today. http://t.co/if4K4v74RO,1
5215,5215,11323,I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.,1
5216,5216,10271,I drag a bitch by her hair CAPTAIN CAVEMAN NNN!!!,1
5217,5217,12034,"Jammin these sad songs, smoking squares thinking bout bitches...",1
5218,5218,16185,"RT @LexaTaughtYou: @hedge_brandon calm down bitch.
Touch my boobs &amp; ill it your dick off &amp; staple it to your forehead, since you wanna be a&#8230;",1
5219,5219,16793,RT @OhSnapsItsShaq: Having hoes fun till you lose that girl that you really wanted over them hoes ..,1
5220,5220,4247,@NatashaBlah suck it up pussy,1
5221,5221,3453,@IIDeAIID @JQuiiin So many bitches you gon need to change ya name from Jebidiah to Bitches.,1
5222,5222,15585,"RT @IamJAMIENICOLE: From both K. Michelle and Keyshia Cole lol ""@viaNAWF: More bitter hurt bitch music on the horizon.""",1
5223,5223,13158,My walmart tee's count as designer? RT @StonyXx: These niggas hoes in designer clothes &#128557;,1
5224,5224,13598,Omg 9 more days !! In exactly a week I'll be in Vegas bitches !!! #edclv http://t.co/Q1uhZepIyW,1
5225,5225,23308,"You fucking fag &#8220;@baethingape: this is exactly what i am talking about 

women are pigs http://t.co/oKR3seYFBJ&#8221;",0
5226,5226,23463,You're all just crows on the power lines.,2
5227,5227,11553,If my bitch wear a bacon bra....im taking that ass to funky town,1
5228,5228,12362,Let the jig commence http://t.co/pqvJiEvqZa,2
5229,5229,18307,RT @_LOSOWORLD: @ChiefKeef bitch ass nikka took Flight Frm #Kenosha,1
5230,5230,7252,@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c,2
5231,5231,17723,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb",2
5232,5232,210,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",1
5233,5233,10631,I know righttt RT @dta_87: I hate fat loud bitches,0
5234,5234,21812,These hoes swear their faithful,1
5235,5235,1301,&#8220;@HighClassCapri: @what_evaittakes lmao definitely not &#127814;&#8221;&#128553;&#128553;&#128553; I was bout to say don't front bitch that shit a freeway,1
5236,5236,12506,Lmao trifling ass bitch!,1
5237,5237,2523,@BH_Dragons he's fucking trash,1
5238,5238,22693,"When did gum get so soft, you sons of bitches.",1
5239,5239,3654,@JermsAllOver I can't be homeless in 2014.... but them bitches better not slip in 2015,1
5240,5240,3256,"@GiftedHussle94 @DallyJackson @TreFreedawg ""babe it's the thought that counts""..""bitch you a thot""",1
